COUNTRY_ID,COUNTRY_NAME,REGION_ID
cmd,Belgium,1411
cme,Malaysia,1411
cmf,Argentina,1411
cmg,United Kingdom,1411
cmh,Belgium,1411
cmi,Belgium,1411
cmj,India,1411
cmk,France,1412
cml,Zimbabwe,1412
cmm,Mexico,1412
cmn,China,1412
cmo,Australia,1412
cmp,Belgium,1413
cmq,United States of America,1413
cmr,Malaysia,1413
cms,Australia,1413
cmt,Belgium,1413
cmu,France,1414
cmv,Kuwait,1414
cmw,United States of America,1414
cmx,Japan,1414
cmy,Argentina,1414
cmz,Zimbabwe,1414
cmA,Zimbabwe,1414
cmB,India,1414
cmC,Argentina,1415
cmD,Argentina,1415
cmE,Egypt,1415
cmF,China,1415
cmG,India,1415
cmH,Argentina,1415
cmI,Mexico,1415
cmJ,Argentina,1416
cmK,Switzerland,1416
cmL,Zambia,1416
cmM,Argentina,1416
cmN,Nigeria,1416
cmO,Italy,1416
cmP,Kuwait,1417
cmQ,Italy,1417
cmR,Singapore,1417
cmS,Netherlands,1417
cmT,Argentina,1417
cmU,France,1417
cmV,France,1417
cmW,Australia,1418
cmX,Nigeria,1418
cmY,Nigeria,1418
cmZ,Switzerland,1418
cna,Canada,1418
cnb,Argentina,1418
cnc,China,1419
cnd,Malaysia,1419
cne,India,1419
cnf,Nigeria,1419
cng,Zimbabwe,1419
cnh,United Kingdom,1419
cni,France,1419
cnj,Australia,1420
cnk,Australia,1420
cnl,United States of America,1420
cnm,Mexico,1420
cnn,China,1420
cno,France,1420
cnp,India,1420
cnq,Egypt,1421
cnr,China,1421
cns,Canada,1421
cnt,Egypt,1421
cnu,Israel,1421
cnv,Egypt,1422
cnw,Kuwait,1422
cnx,Brazil,1422
cny,United States of America,1422
cnz,Australia,1422
cnA,Israel,1423
cnB,France,1423
cnC,Germany,1423
cnD,Argentina,1423
cnE,Egypt,1423
cnF,Nigeria,1423
cnG,Mexico,1424
cnH,Mexico,1424
cnI,Zambia,1424
cnJ,Belgium,1424
cnK,United States of America,1424
cnL,Belgium,1424
cnM,United States of America,1424
cnN,Switzerland,1425
cnO,France,1425
cnP,Japan,1425
cnQ,Kuwait,1425
cnR,Germany,1425
cnS,Germany,1425
cnT,Switzerland,1425
cnU,Belgium,1426
cnV,Japan,1426
cnW,Nigeria,1426
cnX,China,1426
cnY,Belgium,1426
cnZ,Malaysia,1426
coa,Israel,1427
cob,Nigeria,1427
coc,Argentina,1427
cod,Mexico,1427
coe,Mexico,1427
cof,Italy,1428
cog,Egypt,1428
coh,Israel,1428
coi,Zimbabwe,1428
coj,Mexico,1428
cok,Germany,1429
col,Mexico,1429
com,Zimbabwe,1429
con,Canada,1429
coo,Switzerland,1429
cop,Australia,1429
coq,China,1429
cor,Kuwait,1430
cos,Belgium,1430
cot,Argentina,1430
cou,Japan,1430
cov,Japan,1430
cow,Malaysia,1431
cox,Zambia,1431
coy,Netherlands,1431
coz,France,1431
coA,Belgium,1431
coB,France,1431
coC,France,1432
coD,Netherlands,1432
coE,Switzerland,1432
coF,China,1432
coG,Brazil,1432
coH,United States of America,1432
coI,Malaysia,1433
coJ,Malaysia,1433
coK,Argentina,1433
coL,Belgium,1433
coM,Canada,1433
coN,Australia,1434
coO,Mexico,1434
coP,India,1434
coQ,Argentina,1434
coR,Germany,1434
coS,Egypt,1434
coT,Malaysia,1434
coU,United States of America,1435
coV,Zimbabwe,1435
coW,United Kingdom,1435
coX,Zambia,1435
coY,Egypt,1435
coZ,Netherlands,1435
cpa,France,1435
cpb,Egypt,1436
cpc,Denmark,1436
cpd,Zambia,1436
cpe,United States of America,1436
cpf,Singapore,1436
cpg,Nigeria,1436
cph,Mexico,1436
cpi,United States of America,1436
cpj,India,1437
cpk,Netherlands,1437
cpl,Zimbabwe,1437
cpm,Switzerland,1437
cpn,Switzerland,1437
cpo,China,1437
cpp,Singapore,1437
cpq,Egypt,1437
cpr,Japan,1438
cps,Egypt,1438
cpt,Egypt,1438
cpu,Mexico,1438
cpv,Singapore,1438
cpw,Nigeria,1438
cpx,Brazil,1439
cpy,Nigeria,1439
cpz,Italy,1439
cpA,Belgium,1439
cpB,Israel,1439
cpC,Malaysia,1439
cpD,Malaysia,1440
cpE,Argentina,1440
cpF,Zambia,1440
cpG,China,1440
cpH,Mexico,1440
cpI,China,1440
cpJ,Malaysia,1440
cpK,Singapore,1440
cpL,Netherlands,1441
cpM,United States of America,1441
cpN,India,1441
cpO,France,1441
cpP,Netherlands,1441
cpQ,Netherlands,1441
cpR,Zimbabwe,1442
cpS,Canada,1442
cpT,China,1442
cpU,United States of America,1442
cpV,Israel,1442
cpW,United States of America,1442
cpX,Switzerland,1443
cpY,Israel,1443
cpZ,Brazil,1443
cqa,France,1443
cqb,Israel,1443
cqc,United States of America,1443
cqd,Nigeria,1443
cqe,United Kingdom,1444
cqf,Belgium,1444
cqg,Canada,1444
cqh,Singapore,1444
cqi,Belgium,1444
cqj,Malaysia,1445
cqk,France,1445
cql,Brazil,1445
cqm,Netherlands,1445
cqn,Brazil,1445
cqo,Israel,1445
cqp,Egypt,1445
cqq,Belgium,1446
cqr,Canada,1446
cqs,China,1446
cqt,Japan,1446
cqu,Netherlands,1446
cqv,Israel,1446
cqw,United States of America,1446
cqx,Canada,1446
cqy,Japan,1447
cqz,Malaysia,1447
cqA,Australia,1447
cqB,Belgium,1447
cqC,Switzerland,1447
cqD,Australia,1447
cqE,Zimbabwe,1448
cqF,Brazil,1448
cqG,China,1448
cqH,Switzerland,1448
cqI,Mexico,1448
cqJ,Switzerland,1448
cqK,Switzerland,1449
cqL,Germany,1449
cqM,United States of America,1449
cqN,United States of America,1449
cqO,Belgium,1449
cqP,Israel,1449
cqQ,Kuwait,1449
cqR,France,1450
cqS,Malaysia,1450
cqT,United States of America,1450
cqU,Netherlands,1450
cqV,Japan,1450
cqW,Malaysia,1451
cqX,Mexico,1451
cqY,China,1451
cqZ,Belgium,1451
cra,Belgium,1451
crb,Israel,1452
crc,Israel,1452
crd,Switzerland,1452
cre,China,1452
crf,Nigeria,1452
crg,Australia,1452
crh,Italy,1453
cri,Japan,1453
crj,Malaysia,1453
crk,Australia,1453
crl,United States of America,1453
crm,Nigeria,1453
crn,Australia,1453
cro,Zimbabwe,1453
crp,Mexico,1454
crq,Malaysia,1454
crr,France,1454
crs,Germany,1454
crt,Kuwait,1454
cru,Malaysia,1454
crv,Italy,1454
crw,Mexico,1455
crx,Netherlands,1455
cry,Zambia,1455
crz,Malaysia,1455
crA,Israel,1455
crB,Italy,1455
crC,Australia,1455
crD,United States of America,1456
crE,Australia,1456
crF,Nigeria,1456
crG,Zimbabwe,1456
crH,Argentina,1456
crI,Mexico,1456
crJ,France,1456
crK,Denmark,1457
crL,Germany,1457
crM,Israel,1457
crN,Germany,1457
crO,Egypt,1457
crP,Brazil,1457
crQ,France,1457
crR,Israel,1458
crS,Nigeria,1458
crT,Argentina,1458
crU,Switzerland,1458
crV,Japan,1458
crW,China,1459
crX,Canada,1459
crY,Israel,1459
crZ,United States of America,1459
csa,Japan,1459
csb,Canada,1459
csc,United Kingdom,1459
csd,Zimbabwe,1460
cse,France,1460
csf,Netherlands,1460
csg,Canada,1460
csh,Canada,1460
csi,Switzerland,1460
csj,Argentina,1460
csk,Kuwait,1461
csl,China,1461
csm,Singapore,1461
csn,China,1461
cso,Brazil,1461
csp,Singapore,1462
csq,Netherlands,1462
csr,Germany,1462
css,Nigeria,1462
cst,Australia,1462
csu,Canada,1462
csv,Kuwait,1462
csw,Mexico,1462
csx,Zambia,1463
csy,Australia,1463
csz,India,1463
csA,Switzerland,1463
csB,Israel,1463
csC,Singapore,1463
csD,Belgium,1463
csE,Nigeria,1464
csF,Australia,1464
csG,United States of America,1464
csH,Kuwait,1464
csI,Kuwait,1464
csJ,Zimbabwe,1464
csK,Egypt,1465
csL,Argentina,1465
csM,Nigeria,1465
csN,Australia,1465
csO,Brazil,1466
csP,India,1466
csQ,Mexico,1466
csR,Zimbabwe,1466
csS,Brazil,1466
csT,Netherlands,1467
csU,Brazil,1467
csV,China,1467
csW,Italy,1467
csX,United States of America,1467
csY,Belgium,1468
csZ,France,1468
cta,United States of America,1468
ctb,Australia,1468
ctc,France,1468
ctd,Israel,1468
cte,Denmark,1469
ctf,Australia,1469
ctg,Netherlands,1469
cth,United States of America,1469
cti,India,1469
ctj,Zimbabwe,1469
ctk,Switzerland,1470
ctl,China,1470
ctm,Belgium,1470
ctn,France,1470
cto,Egypt,1470
ctp,Switzerland,1470
ctq,China,1471
ctr,Nigeria,1471
cts,Brazil,1471
ctt,Malaysia,1471
ctu,Canada,1471
ctv,Netherlands,1472
ctw,Nigeria,1472
ctx,Belgium,1472
cty,Italy,1472
ctz,Australia,1472
ctA,Israel,1473
ctB,Egypt,1473
ctC,Germany,1473
ctD,Netherlands,1473
ctE,Australia,1473
ctF,India,1473
ctG,Germany,1474
ctH,United States of America,1474
ctI,United States of America,1474
ctJ,Nigeria,1474
ctK,Netherlands,1474
ctL,Brazil,1475
ctM,China,1475
ctN,Egypt,1475
ctO,Malaysia,1475
ctP,Egypt,1475
ctQ,Israel,1476
ctR,Japan,1476
ctS,Netherlands,1476
ctT,Singapore,1476
ctU,Japan,1476
ctV,Japan,1476
ctW,Nigeria,1477
ctX,Netherlands,1477
ctY,Argentina,1477
ctZ,Mexico,1477
cua,Mexico,1477
cub,Belgium,1478
cuc,China,1478
cud,United Kingdom,1478
cue,Nigeria,1478
cuf,Zimbabwe,1478
cug,United States of America,1478
cuh,France,1479
cui,Argentina,1479
cuj,Mexico,1479
cuk,Israel,1479
cul,Kuwait,1479
cum,Mexico,1479
cun,Brazil,1480
cuo,China,1480
cup,Argentina,1480
cuq,Switzerland,1480
cur,India,1480
cus,Netherlands,1480
cut,Mexico,1480
cuu,China,1481
cuv,France,1481
cuw,Zimbabwe,1481
cux,Zambia,1481
cuy,Denmark,1481
cuz,Mexico,1481
cuA,India,1482
cuB,Belgium,1482
cuC,Egypt,1482
cuD,Belgium,1482
cuE,Netherlands,1482
cuF,Australia,1482
cuG,Kuwait,1482
cuH,Belgium,1483
cuI,France,1483
cuJ,Nigeria,1483
cuK,Nigeria,1483
cuL,Denmark,1483
cuM,China,1484
cuN,Canada,1484
cuO,Israel,1484
cuP,Belgium,1484
cuQ,Kuwait,1484
cuR,Germany,1484
cuS,Kuwait,1485
cuT,Mexico,1485
cuU,United Kingdom,1485
cuV,Germany,1485
cuW,France,1485
cuX,Germany,1485
cuY,Germany,1485
cuZ,United States of America,1486
cva,United States of America,1486
cvb,Belgium,1486
cvc,Brazil,1486
cvd,Germany,1486
cve,Canada,1487
cvf,Nigeria,1487
cvg,Malaysia,1487
cvh,Brazil,1487
cvi,Kuwait,1488
cvj,Germany,1488
cvk,Canada,1488
cvl,United States of America,1488
cvm,Zambia,1488
cvn,Israel,1488
cvo,Singapore,1488
cvp,Brazil,1489
cvq,Australia,1489
cvr,Japan,1489
cvs,Mexico,1489
cvt,Singapore,1489
cvu,Australia,1490
cvv,Belgium,1490
cvw,China,1490
cvx,Denmark,1490
cvy,Kuwait,1490
cvz,Mexico,1491
cvA,Switzerland,1491
cvB,Netherlands,1491
cvC,United States of America,1491
cvD,Netherlands,1491
cvE,Denmark,1491
cvF,Israel,1492
cvG,Belgium,1492
cvH,Israel,1492
cvI,Mexico,1492
cvJ,United States of America,1492
cvK,China,1492
cvL,Germany,1492
cvM,China,1493
cvN,Nigeria,1493
cvO,Italy,1493
cvP,Singapore,1493
cvQ,Denmark,1493
cvR,Japan,1493
cvS,Kuwait,1493
cvT,China,1494
cvU,Belgium,1494
cvV,China,1494
cvW,Brazil,1494
cvX,Zambia,1494
cvY,Netherlands,1494
cvZ,Switzerland,1494
cwa,Mexico,1494
cwb,Belgium,1495
cwc,India,1495
cwd,Italy,1495
cwe,United States of America,1495
cwf,Kuwait,1495
cwg,Switzerland,1495
cwh,Mexico,1496
cwi,France,1496
cwj,Israel,1496
cwk,Denmark,1496
cwl,Argentina,1496
cwm,Canada,1496
cwn,Kuwait,1497
cwo,Argentina,1497
cwp,Egypt,1497
cwq,Canada,1497
cwr,Belgium,1497
cws,United Kingdom,1497
cwt,Argentina,1497
cwu,Australia,1498
cwv,Belgium,1498
cww,Israel,1498
cwx,Argentina,1498
cwy,Canada,1499
cwz,Japan,1499
cwA,Zambia,1499
cwB,Australia,1499
cwC,Singapore,1499
cwD,China,1499
cwE,United States of America,1499
cwF,Denmark,1500
cwG,Australia,1500
cwH,Zambia,1500
cwI,Switzerland,1500
cwJ,Australia,1500
cwK,Mexico,1501
cwL,Netherlands,1501
cwM,United States of America,1501
cwN,Mexico,1501
cwO,Israel,1501
cwP,Switzerland,1501
cwQ,France,1502
cwR,France,1502
cwS,Mexico,1502
cwT,Belgium,1502
cwU,Israel,1502
cwV,India,1502
cwW,Malaysia,1502
cwX,United Kingdom,1503
cwY,Argentina,1503
cwZ,China,1503
cxa,Kuwait,1503
cxb,Australia,1503
cxc,United States of America,1503
cxd,Malaysia,1503
cxe,Germany,1504
cxf,Singapore,1504
cxg,Mexico,1504
cxh,Israel,1504
cxi,Japan,1504
cxj,Kuwait,1504
cxk,United States of America,1504
cxl,Belgium,1504
cxm,China,1505
cxn,China,1505
cxo,Nigeria,1505
cxp,Netherlands,1505
cxq,China,1505
cxr,Mexico,1506
cxs,Australia,1506
cxt,France,1506
cxu,Netherlands,1506
cxv,Italy,1507
cxw,Zambia,1507
cxx,Netherlands,1507
cxy,France,1507
cxz,Australia,1507
cxA,China,1508
cxB,Mexico,1508
cxC,United States of America,1508
cxD,China,1508
cxE,Australia,1509
cxF,Switzerland,1509
cxG,Switzerland,1509
cxH,Mexico,1509
cxI,China,1509
cxJ,Israel,1509
cxK,Argentina,1509
cxL,Australia,1510
cxM,Argentina,1510
cxN,Netherlands,1510
cxO,Canada,1510
cxP,Switzerland,1510
cxQ,France,1510
cxR,Canada,1511
cxS,Australia,1511
cxT,Switzerland,1511
cxU,Belgium,1511
cxV,Italy,1511
cxW,Argentina,1511
cxX,Belgium,1512
cxY,China,1512
cxZ,Mexico,1512
cya,Argentina,1512
cyb,Nigeria,1512
cyc,Belgium,1512
cyd,Switzerland,1513
cye,France,1513
cyf,Nigeria,1513
cyg,China,1513
cyh,Nigeria,1513
cyi,Netherlands,1514
cyj,Mexico,1514
cyk,Netherlands,1514
cyl,Israel,1514
cym,Brazil,1514
cyn,Japan,1515
cyo,Italy,1515
cyp,Mexico,1515
cyq,Italy,1515
cyr,Israel,1515
cys,Canada,1515
cyt,Belgium,1515
cyu,Brazil,1515
cyv,Australia,1516
cyw,China,1516
cyx,Singapore,1516
cyy,Malaysia,1516
cyz,Argentina,1516
cyA,Netherlands,1517
cyB,Argentina,1517
cyC,China,1517
cyD,India,1517
cyE,Zimbabwe,1517
cyF,Netherlands,1517
cyG,Zambia,1517
cyH,Brazil,1517
cyI,Brazil,1518
cyJ,Malaysia,1518
cyK,Egypt,1518
cyL,Egypt,1518
cyM,Kuwait,1518
cyN,Belgium,1518
cyO,Mexico,1519
cyP,Australia,1519
cyQ,Australia,1519
cyR,Netherlands,1519
cyS,Canada,1519
cyT,Mexico,1520
cyU,Germany,1520
cyV,Brazil,1520
cyW,France,1520
cyX,Zambia,1520
cyY,Kuwait,1520
cyZ,Egypt,1520
cza,Egypt,1520
czb,Mexico,1521
czc,Switzerland,1521
czd,United States of America,1521
cze,Mexico,1521
czf,Denmark,1521
czg,Zimbabwe,1521
czh,United States of America,1521
czi,United Kingdom,1522
czj,Argentina,1522
czk,Egypt,1522
czl,Malaysia,1522
czm,Australia,1523
czn,Italy,1523
czo,Zambia,1523
czp,Zambia,1523
czq,Argentina,1523
czr,Mexico,1523
czs,France,1523
czt,United States of America,1524
czu,Brazil,1524
czv,Canada,1524
czw,France,1524
czx,Israel,1525
czy,China,1525
czz,Argentina,1525
czA,France,1525
czB,Brazil,1525
czC,Belgium,1525
czD,Argentina,1526
czE,Zimbabwe,1526
czF,Australia,1526
czG,Zimbabwe,1526
czH,France,1526
czI,China,1526
czJ,Japan,1527
czK,Japan,1527
czL,France,1527
czM,China,1527
czN,Brazil,1527
czO,Canada,1528
czP,China,1528
czQ,Zambia,1528
czR,Zimbabwe,1528
czS,Switzerland,1528
czT,Brazil,1528
czU,Zambia,1529
czV,Germany,1529
czW,Zimbabwe,1529
czX,India,1529
czY,Switzerland,1529
czZ,Kuwait,1529
cAa,Malaysia,1530
cAb,Belgium,1530
cAc,Germany,1530
cAd,Belgium,1530
cAe,Nigeria,1530
cAf,Australia,1531
cAg,Switzerland,1531
cAh,China,1531
cAi,Belgium,1531
cAj,Mexico,1531
cAk,Australia,1531
cAl,Egypt,1531
cAm,Mexico,1532
cAn,Mexico,1532
cAo,Brazil,1532
cAp,Israel,1532
cAq,Malaysia,1532
cAr,Australia,1533
cAs,China,1533
cAt,Singapore,1533
cAu,France,1533
cAv,Switzerland,1534
cAw,Netherlands,1534
cAx,Japan,1534
cAy,France,1534
cAz,Zambia,1534
cAA,Canada,1534
cAB,Kuwait,1534
cAC,Denmark,1535
cAD,Israel,1535
cAE,Mexico,1535
cAF,Belgium,1535
cAG,Kuwait,1535
cAH,Belgium,1536
cAI,Brazil,1536
cAJ,Italy,1536
cAK,Israel,1536
cAL,Belgium,1537
cAM,Argentina,1537
cAN,Germany,1537
cAO,Brazil,1537
cAP,Belgium,1537
cAQ,Kuwait,1537
cAR,China,1538
cAS,Egypt,1538
cAT,Germany,1538
cAU,Israel,1538
cAV,Canada,1538
cAW,India,1538
cAX,Australia,1538
cAY,Mexico,1539
cAZ,Argentina,1539
cBa,Canada,1539
cBb,Kuwait,1539
cBc,India,1539
cBd,Zimbabwe,1539
cBe,China,1539
cBf,United States of America,1540
cBg,Egypt,1540
cBh,Egypt,1540
cBi,Kuwait,1540
cBj,Mexico,1540
cBk,Argentina,1540
cBl,India,1540
cBm,Australia,1541
cBn,United States of America,1541
cBo,Israel,1541
cBp,United States of America,1541
cBq,Nigeria,1541
cBr,Netherlands,1541
cBs,Zimbabwe,1542
cBt,Zambia,1542
cBu,Malaysia,1542
cBv,China,1542
cBw,China,1542
cBx,Switzerland,1542
cBy,Argentina,1543
cBz,Malaysia,1543
cBA,Egypt,1543
cBB,Zambia,1543
cBC,Netherlands,1543
cBD,Argentina,1543
cBE,Argentina,1543
cBF,Brazil,1543
cBG,Brazil,1544
cBH,Malaysia,1544
cBI,Japan,1544
cBJ,Mexico,1544
cBK,China,1544
cBL,Canada,1544
cBM,Australia,1544
cBN,Singapore,1545
cBO,Malaysia,1545
cBP,Germany,1545
cBQ,Switzerland,1545
cBR,France,1545
cBS,Israel,1545
cBT,Germany,1546
cBU,United States of America,1546
cBV,Belgium,1546
cBW,Italy,1546
cBX,United Kingdom,1547
cBY,United States of America,1547
cBZ,United Kingdom,1547
cCa,Brazil,1547
cCb,Kuwait,1547
cCc,Israel,1547
cCd,Australia,1548
cCe,France,1548
cCf,India,1548
cCg,Brazil,1548
cCh,Nigeria,1549
cCi,Nigeria,1549
cCj,Netherlands,1549
cCk,Germany,1549
cCl,China,1549
cCm,Brazil,1549
cCn,Belgium,1549
cCo,Kuwait,1550
cCp,Japan,1550
cCq,Nigeria,1550
cCr,Kuwait,1550
cCs,Nigeria,1550
cCt,Egypt,1550
cCu,Australia,1550
cCv,Denmark,1551
cCw,Japan,1551
cCx,Australia,1551
cCy,France,1551
cCz,Belgium,1551
cCA,Australia,1551
cCB,Zimbabwe,1551
cCC,Nigeria,1552
cCD,Mexico,1552
cCE,Australia,1552
cCF,France,1552
cCG,Brazil,1552
cCH,Zimbabwe,1553
cCI,Zambia,1553
cCJ,Netherlands,1553
cCK,Canada,1553
cCL,Germany,1553
cCM,Brazil,1553
cCN,China,1553
cCO,Nigeria,1554
cCP,Zambia,1554
cCQ,Canada,1554
cCR,Australia,1554
cCS,Zimbabwe,1554
cCT,Egypt,1554
cCU,Canada,1555
cCV,India,1555
cCW,Israel,1555
cCX,Egypt,1555
cCY,Canada,1555
cCZ,United States of America,1555
cDa,Nigeria,1555
cDb,Switzerland,1555
cDc,Mexico,1556
cDd,China,1556
cDe,India,1556
cDf,Netherlands,1556
cDg,Egypt,1556
cDh,United States of America,1557
cDi,Israel,1557
cDj,Germany,1557
cDk,Brazil,1557
cDl,Netherlands,1557
cDm,Canada,1557
cDn,United States of America,1558
cDo,Mexico,1558
cDp,Egypt,1558
cDq,Mexico,1558
cDr,India,1558
cDs,Belgium,1558
cDt,Kuwait,1559
cDu,Brazil,1559
cDv,Israel,1559
cDw,Israel,1559
cDx,Israel,1559
cDy,Egypt,1559
cDz,Israel,1559
cDA,India,1559
cDB,Canada,1560
cDC,United States of America,1560
cDD,Israel,1560
cDE,France,1560
cDF,Argentina,1560
cDG,Japan,1560
cDH,Nigeria,1561
cDI,Mexico,1561
cDJ,Nigeria,1561
cDK,Mexico,1561
cDL,United States of America,1561
cDM,Denmark,1562
cDN,Kuwait,1562
cDO,Zimbabwe,1562
cDP,Zimbabwe,1562
cDQ,Germany,1562
cDR,Kuwait,1562
cDS,Italy,1562
cDT,Italy,1562
cDU,Israel,1563
cDV,Singapore,1563
cDW,Netherlands,1563
cDX,Switzerland,1563
cDY,Italy,1563
cDZ,France,1563
cEa,United Kingdom,1563
cEb,Israel,1564
cEc,Argentina,1564
cEd,United States of America,1564
cEe,Malaysia,1564
cEf,Zimbabwe,1564
cEg,Singapore,1564
cEh,Australia,1565
cEi,Zimbabwe,1565
cEj,Malaysia,1565
cEk,Switzerland,1565
cEl,Netherlands,1565
cEm,Canada,1565
cEn,Nigeria,1566
cEo,India,1566
cEp,Canada,1566
cEq,Argentina,1566
cEr,Japan,1566
cEs,Australia,1566
cEt,Belgium,1567
cEu,Japan,1567
cEv,Brazil,1567
cEw,Canada,1567
cEx,India,1567
cEy,Australia,1567
cEz,China,1567
cEA,Canada,1568
cEB,Mexico,1568
cEC,Netherlands,1568
cED,United States of America,1568
cEE,Brazil,1568
cEF,Egypt,1568
cEG,Brazil,1568
cEH,France,1569
cEI,China,1569
cEJ,Netherlands,1569
cEK,Canada,1569
cEL,Egypt,1569
cEM,Zimbabwe,1570
cEN,Egypt,1570
cEO,Israel,1570
cEP,Australia,1570
cEQ,Brazil,1570
cER,Mexico,1570
cES,China,1570
cET,Denmark,1570
cEU,United States of America,1571
cEV,Belgium,1571
cEW,United States of America,1571
cEX,United States of America,1571
cEY,Denmark,1571
cEZ,Canada,1571
cFa,Netherlands,1571
cFb,France,1571
cFc,Malaysia,1572
cFd,China,1572
cFe,United States of America,1572
cFf,Japan,1572
cFg,Mexico,1573
cFh,Israel,1573
cFi,China,1573
cFj,Canada,1573
cFk,China,1573
cFl,Germany,1573
cFm,China,1573
cFn,Denmark,1574
cFo,Mexico,1574
cFp,China,1574
cFq,Egypt,1574
cFr,China,1574
cFs,Nigeria,1574
cFt,Netherlands,1574
cFu,Switzerland,1575
cFv,Netherlands,1575
cFw,India,1575
cFx,Denmark,1575
cFy,Mexico,1575
cFz,Denmark,1576
cFA,Egypt,1576
cFB,United States of America,1576
cFC,Denmark,1576
cFD,Brazil,1576
cFE,Nigeria,1577
cFF,France,1577
cFG,Singapore,1577
cFH,Netherlands,1577
cFI,Malaysia,1577
cFJ,Canada,1578
cFK,Israel,1578
cFL,Zimbabwe,1578
cFM,Brazil,1578
cFN,Argentina,1578
cFO,United States of America,1578
cFP,Germany,1579
cFQ,Switzerland,1579
cFR,Israel,1579
cFS,Argentina,1579
cFT,United States of America,1579
cFU,Denmark,1579
cFV,Egypt,1579
cFW,Egypt,1580
cFX,India,1580
cFY,United States of America,1580
cFZ,Argentina,1580
cGa,Mexico,1580
cGb,Denmark,1581
cGc,Egypt,1581
cGd,Zimbabwe,1581
cGe,United Kingdom,1581
cGf,Israel,1581
cGg,Malaysia,1582
cGh,Israel,1582
cGi,Denmark,1582
cGj,Switzerland,1582
cGk,India,1582
cGl,Netherlands,1582
cGm,Mexico,1582
cGn,Israel,1583
cGo,Malaysia,1583
cGp,Japan,1583
cGq,Nigeria,1583
cGr,Egypt,1583
cGs,France,1583
cGt,Zimbabwe,1584
cGu,Canada,1584
cGv,Italy,1584
cGw,Singapore,1584
cGx,Netherlands,1584
cGy,United Kingdom,1584
cGz,Italy,1584
cGA,Israel,1585
cGB,Denmark,1585
cGC,Israel,1585
cGD,Canada,1585
cGE,Belgium,1585
cGF,Japan,1585
cGG,Canada,1586
cGH,Argentina,1586
cGI,China,1586
cGJ,Israel,1586
cGK,Germany,1586
cGL,Nigeria,1586
cGM,Switzerland,1586
cGN,Germany,1587
cGO,Zambia,1587
cGP,Singapore,1587
cGQ,Canada,1587
cGR,Mexico,1587
cGS,Nigeria,1587
cGT,Belgium,1587
cGU,Japan,1588
cGV,France,1588
cGW,France,1588
cGX,Denmark,1588
cGY,Switzerland,1588
cGZ,Brazil,1588
cHa,Kuwait,1589
cHb,India,1589
cHc,India,1589
cHd,Belgium,1589
cHe,Kuwait,1589
cHf,Belgium,1589
cHg,Zimbabwe,1589
cHh,Nigeria,1590
cHi,China,1590
cHj,Malaysia,1590
cHk,Nigeria,1590
cHl,Nigeria,1590
cHm,Australia,1591
cHn,Brazil,1591
cHo,Australia,1591
cHp,United States of America,1591
cHq,Israel,1591
cHr,Israel,1592
cHs,Brazil,1592
cHt,Japan,1592
cHu,Germany,1592
cHv,Japan,1592
cHw,Australia,1593
cHx,Germany,1593
cHy,Brazil,1593
cHz,India,1593
cHA,Australia,1593
cHB,Australia,1593
cHC,Singapore,1594
cHD,China,1594
cHE,Australia,1594
cHF,Canada,1594
cHG,Belgium,1594
cHH,Mexico,1595
cHI,Kuwait,1595
cHJ,Israel,1595
cHK,China,1595
cHL,Nigeria,1595
cHM,Switzerland,1595
cHN,Denmark,1596
cHO,China,1596
cHP,United States of America,1596
cHQ,Netherlands,1596
cHR,France,1596
cHS,Canada,1596
cHT,Israel,1597
cHU,United States of America,1597
cHV,Italy,1597
cHW,Mexico,1597
cHX,United Kingdom,1597
cHY,United Kingdom,1597
cHZ,Australia,1597
cIa,Zimbabwe,1598
cIb,Belgium,1598
cIc,Egypt,1598
cId,Canada,1598
cIe,United States of America,1598
cIf,India,1598
cIg,Canada,1598
cIh,China,1599
cIi,China,1599
cIj,Switzerland,1599
cIk,Canada,1599
cIl,Belgium,1599
cIm,Malaysia,1599
cIn,Brazil,1599
